Loading	V1	V2
ECHDC1	0.00394820422559178	0.00370253247641369
ECHDC2	-0.0027819673066274	-0.00482990497600418
ECHDC3	0.0147112868552232	-0.00400933003128521
ECHS1	0.00455538112500133	-0.0081932929512377
ECI1	-0.000463782826192176	-0.00445380477494538
ECI2	0.00142513640846247	-0.00571958186313801
ECM1	0.00501819988552445	0.00519799920768166
ECM2	0.00671790378641126	0.000730919468316618
ECSCR	-0.036990877967554	0.015495347195607
ECSIT	-0.00200938434133638	-0.00463446580654407
ECT2L	-0.00214312265059168	0.0123626064091482
EDA	0.00814118804815626	-0.0121631026389199
EDA2R	0.0082266159502033	-0.00859931859438731
EDAR	0.0150409285503606	-0.0136600552792058
EDARADD	0.00509123705495923	-0.0157945096064914
EDC3	-0.00164996809030118	-0.00133162314920201
EDC4	-0.00400802597875326	6.79473569156447e-05
EDDM3A	0.00104910470451613	-0.00746367492416025
EDDM3B	0.00141927158691497	-0.0050801621682485
EDEM1	0.00765542702649802	0.00430075536710818
EDEM2	0.00694360399062789	0.00191012505545562
EDEM3	-0.00151887532505447	-0.00180464326665014
EDF1	0.00308870787186392	-0.00495823110937656
EDIL3	0.00691922523119469	0.00734793487249797
EDN2	0.00290300619891657	-0.00841354071563714
EEA1	0.000955093287301802	-0.00217332353150806
EEF1A1	0.00603824419633873	-0.00354159578362814
EEF1A2	-0.0206727860568543	-0.0173712749541102
EEF1B2	0.00384917529468474	-0.000309164824277573
EEF1D	0.00408973479132926	-0.00445014468885109
EEF1G	0.00434840050022723	-0.00468902457714918
EEF2	0.00189286548145049	-0.00440120782299351
EEF2K	0.0052821196314989	-0.00756366489062419
EEF2KMT	0.00365933278895512	-0.00339086796015309
EEFSEC	0.000610039988071954	-0.00323766938491325
EEPD1	-0.00100601283236257	-0.00484871613344211
EFCAB1	0.0105552357025646	-0.0037084825688258
EFCAB11	-0.0041958316020386	-0.00468779240005904
EFCAB12	-0.00200329839685746	-0.00662945485463417
EFCAB13	-0.0111551309206395	0.0010380877624969
EFCAB2	-0.00705363715124796	0.0060838987666563
EFCAB3	-0.00164070115242229	0.0010757022180831
EFCAB5	-0.0121812405650622	0.0109340321663771
EFCAB6	-0.00112978645702733	-0.0016419412013667
EFCAB7	-0.0109459216968772	0.00243160680322866
EFCAB8	-0.0144652496627649	0.00631622137724497
EFCAB9	-0.000591709047748083	5.81140996418173e-05
EFHB	0.000301261054029024	0.00931305786829329
EFHC2	0.00735642346708369	-0.00401883770353142
EFHD1	0.00572012991950458	-0.00907825365613957
EFHD2	0.00195626172075915	0.00288660435106092
EFNA1	0.0134845644849237	-0.00341390651782029
EFNA2	-0.0114233312699451	0.00270341819241259
EFNA3	-0.00981486502723851	-0.004715703502145
EFNA4	0.0116044839388549	-0.00810477715809592
EFNA5	0.00347467980925008	0.0010614199241331
EFNB1	0.00765811395324975	-0.00240925112805444
EFNB2	0.00719281892427328	-0.00174210427711309
EFNB3	-0.00771075102168371	-0.00319611260070709
EFR3A	0.00612696010473176	-0.00197505518262259
EFR3B	-0.0172878726132396	0.019907773595381
EFS	0.000320749269812873	-0.00795920843929106
EFTUD2	-0.000670933878744887	0.00271002803917186
EGF	0.0229661379922515	-0.0138089979489192
EGFL6	0.00682571321439991	0.0262070214184117
EGFL7	0.00902333407307266	0.00309690236755756
EGFL8	-0.00992104753656558	-0.000327105287406218
EGFLAM	0.000982042520857518	-0.00911377415350522
EGLN1	-0.00256398800651709	-9.86673839650349e-05
EGLN2	0.00188415360176588	0.00225417320655821
EGLN3	-0.0092613103797498	0.00446577250146597
EGR2	0.0135860630636476	0.00270706695805716
EGR3	0.0105732942364741	-0.00352739049618965
EGR4	-0.00683624573825014	0.00482911949381421
EHBP1	-0.00265246977826852	-0.000816861425052665
EHBP1L1	0.00416791513106158	-0.00157496213695101
EHD1	0.0101054775968813	0.00301087680126958
EHD3	0.00385354984307656	-0.004274205351582
EHF	0.00424240063601431	-0.0132037645776114
EHHADH	0.000994920226305663	-0.000718660432539618
EHMT1	-0.00535587490850555	-0.000242522012379677
EI24	0.00170812444799254	-0.00189366861960709
EID1	0.0026069718759819	-0.00425402559370343
EID2	-0.00583237668356566	0.00162786343899328
EID2B	-0.0128950374776693	0.00186878972341046
EID3	-0.00243255132565974	-0.00140838506725791
EIF1	0.00226615313801153	0.0013358232592344
EIF1AD	-0.00160105472995758	0.00129664265557268
EIF1AX	-0.00139785332698379	0.00050999382676749
EIF1AY	-0.0091202898393154	-0.0264690499559618
EIF1B	0.000514173449637794	-0.000228506998490848
EIF2A	-0.00120581740636839	-0.00101318366552288
EIF2AK1	-0.00138308855538028	-0.000527265285980193
EIF2AK2	-0.00376464727289252	0.000548786376177922
EIF2AK3	-0.000363862175781943	-0.00328195950036604
EIF2AK4	0.00545328420092828	-0.00537568876163074
EIF2B2	-0.00152761064592693	-0.000784863279822269
EIF2B3	-0.000893119299466411	-0.000946019485223104
EIF2B4	-0.00193447954540006	-0.00360177958981308
EIF2B5	-0.00496376817349491	-0.00136071363358119
EIF2D	0.00159117033329179	-0.00306822357942349
EIF2S1	-0.00162198699728301	0.00118973144196078
EIF2S2	-0.000188986188700967	0.00150808553450165
EIF2S3	-0.00135316352632417	-0.000115722688112334
EIF3A	0.00160279764913838	-0.00220473159005556
EIF3B	-0.00160723610286387	-0.000556785426426444
EIF3C	0.00383520318635645	-0.00187964251680344
EIF3CL	0.00443197165229248	-0.00209458681724164
EIF3D	0.00370750313633952	-0.00332127991311853
EIF3E	0.00260378158888333	-0.00241746958360701
EIF3F	0.0018597514250078	-0.00172906714786559
EIF3G	0.0013725403431148	-0.00235657462179243
EIF3H	0.00153225079093056	-0.00116971806359111
EIF3I	0.00338742300556728	-0.00303590386267106
EIF3J	2.50888432116573e-05	-0.000806580482115745
EIF3K	0.00322587942007683	-0.00202244600180538
EIF3L	0.00477335298304893	-0.00495883327993873
EIF3M	0.000404889309091083	-0.00140220733257193
EIF4A1	0.00159957966638313	0.000311164290039066
EIF4A2	-0.00546268615182979	-0.000865752025432657
EIF4B	0.00178366236461838	-0.00311334681510764
EIF4E1B	-0.00806492199226285	0.00424242470967765
EIF4E2	0.00297135288335246	0.00151437103865495
EIF4E3	0.0037142763348845	-0.001666295879195
EIF4EBP1	-0.00677441368239245	0.00259488405136117
EIF4EBP2	0.000958119933785361	0.000727762872965513
EIF4ENIF1	-0.0011816712147608	-0.00157747560478972
EIF4G1	0.000232908208171003	-0.000978621681826082
EIF4G2	-0.000318132104990204	0.00110461815572131
EIF4G3	-0.00420082340660603	-0.00109951692587179
EIF4H	0.00228332320237556	-0.00175575352357735
EIF5	-0.00288421299524307	0.00191545954398226
EIF5A	0.00491538306311509	-0.0023347168948647
EIF5AL1	0.00813005361036538	-0.00250451009041958
EIF5B	0.0036366770367925	-0.00277209946564631
EIF6	0.00495541059231809	-0.00165169184948983
ELAC1	-0.00197919891070353	-0.00290618879728794
ELAC2	0.000572626831201063	-0.00253224588911497
ELANE	0.0136304278532318	-0.00432147225954422
ELAVL2	-0.027025364247706	-0.00107285832659454
ELF1	0.00713793868059425	-0.000813399258951992
ELF2	-0.0065079519795285	0.000240805710146304
ELF3	0.00403734137870328	0.00346134399050483
ELF4	0.000296600218009319	0.00971695892336615
ELFN1	-0.00271088742935314	-0.00153821187281305
ELFN2	-0.0268069295121227	0.00681668419401152
ELK1	-0.00427858386205664	0.000149933749585547
ELK3	0.00870547184244669	0.00370212134941514
ELK4	-0.000746267738534255	-0.00635535242078749
ELL	0.000302411345175233	0.000242652890536733
ELL2	0.0101878808951767	-0.00850380577701397
ELL3	-0.00744558601915733	-0.00119972445465438
ELMO1	0.000214381612021123	0.00808263844632015
ELMO2	-0.0013542379821031	-0.00247775723360425
ELMO3	0.00669870956485862	-0.00588106629311144
ELMOD1	0.00312381000860993	0.00192210246023369
ELMOD2	-0.00371916481953779	-0.00086227110134541
ELMOD3	-0.00193174720187855	-0.00289447886553556
ELMSAN1	-0.000179556418754523	0.000955701522006509
ELN	0.011053715515732	0.000588895835277233
ELOF1	0.00069864465530354	-0.0024864016058033
ELOVL1	0.00857448003125666	-0.0029255947864342
ELOVL2	-0.02671947108203	-0.0122952856010649
ELOVL3	0.00724602977378638	0.01122000497644
ELOVL4	-0.0204348282100023	-0.0113112762236531
ELOVL5	0.00144520557973188	-0.00693404076504314
ELOVL6	-0.00642717892621159	-0.000270303799697646
ELOVL7	-0.00591582462888672	-0.00896584805534892
ELP2	-0.00354755483185727	-0.00352157847370521
ELP4	-0.00193041528304361	0.000354175933408623
ELP5	-0.000324563019055512	-0.00221019524680486
ELP6	0.000463160925467785	-0.00494227966999304
ELSPBP1	0.000145805363482811	-0.00321014808843079
EMB	0.00993499822483969	-0.00556240617951259
EMC1	-0.0013788481925767	-3.52286697840362e-05
EMC10	-0.00111675491938004	-0.000958216567464505
EMC2	0.00138173545505063	0.00108352924270125
EMC4	0.0023620426071643	-0.00134899719561962
EMC6	0.00063350156588606	8.55201960390975e-07
EMC7	0.00597773428097511	-0.00278297612408916
EMD	0.000461399124717668	-0.00210878562953583
EME2	-0.0141329718443915	0.000811280429953427
EMG1	0.000613894512586634	-0.000646854445559813
EMID1	0.00268857787249791	-0.000370827050424951
EMILIN1	0.0112054184791963	-0.00607504107885493
EMILIN2	0.00517376286909154	0.01023910066328
EMILIN3	-0.0127341406344205	-0.0206430505742418
EML1	-0.000692188426833829	-0.000128143424833598
EML2	0.00343473755249869	-0.00423911061365932
EML3	0.00207469621173917	5.35487719193241e-05
EML5	-0.00700612797719498	-0.00676523605617769
EML6	-0.0218586905084749	0.00197017157933447
EMP1	0.0164169114772345	0.00351121162270538
EMP2	0.0131679004957596	0.00798161787239909
EMP3	0.0141601397944526	0.00462151350718842
EMX2	-0.00884999506600124	-0.0225274114145341
EN1	-0.014663232437362	0.00130459883525971
EN2	-0.0127890589812712	0.00144332228884873
ENAH	-0.00445183132228354	-0.00254769890638334
ENAM	-0.00173998006569024	0.0163402531479152
ENC1	-0.0104757812718303	0.00378972010969207
ENDOG	-0.000761954932392195	-0.00372322096716774
ENDOU	0.00696267704951863	-0.00121007546148288
ENDOV	-0.00307563835432734	-0.00151470262177225
ENGASE	-0.00634027758520981	0.000458603276401167
ENHO	-0.0123417099316091	-0.00655395394497121
ENKD1	-0.00209317769574362	-0.00122835138706393
ENKUR	0.00562172366504189	0.0214712622783749
ENO1	0.00115787569687354	0.00494196439346651
ENO3	-0.0131815262492696	0.00251913644747713
ENO4	0.000167334323797904	0.00214004842056049
ENOX1	-0.00438895219232529	-0.0102850979100467
ENOX2	-0.00185030716879233	-0.000870906811521049
ENPEP	-0.00374668030366863	0.0113535929514735
ENPP1	-0.00196022386329637	-0.0119769968262367
ENPP2	0.00787227234289276	0.00470118145154136
ENPP3	0.013383043839938	-0.0108466286221814
ENPP4	0.000457356681043533	0.000218912998271206
ENPP5	0.00486453397421466	-0.0120624832692799
ENPP6	0.0127755191067816	-0.0173755514894954
ENPP7	-0.00215161164883348	0.00617472193736514
ENSA	-0.00167281780949309	0.00127655901355508
ENTHD1	-0.00121192665423753	0.00864886943281862
ENTPD1	0.000814926854399698	0.0029225080214018
ENTPD2	-0.0123772729364371	-0.0170198091401875
ENTPD3	0.0089241819733328	-0.000167046297892499
ENTPD4	-0.00431721526667754	-0.000195077693622714
ENTPD5	0.00372947835616214	-0.0169325306206561
ENTPD6	-0.00153754662249893	-0.00580455081738361
ENTPD7	-0.00121554013572495	-0.00164637587035945
ENTPD8	-0.0195536469765167	0.00369473202204291
EOMES	0.000759522999482231	0.0118466122541345
EP400	-0.0058228593683212	0.00219446126216844
EPB41L2	0.00775571875794684	0.00222000308541914
EPB41L3	-0.000640269608643914	0.00571037336637196
EPB41L4A	0.00546843804474963	-0.00085285532532373
EPB41L4B	-0.00242932260651758	-0.00314467489758991
EPB41L5	0.00113204943333871	0.00485117114241628
EPB42	-0.00207552374685201	0.00601317960568957
EPC1	-0.00310677493361064	-0.000717410748884088
EPC2	-0.00431841998130307	0.000659686011714618
EPCAM	-0.00422060542314641	0.0053996508141931
EPG5	-0.00531837760415152	0.00237815323366197
EPGN	0.00671707626684768	-0.000597134669461588
EPHA1	0.014441031471092	-0.00602786079086155
EPHA10	-0.0166880551697858	0.0016263177127294
EPHA3	0.00488252649019335	-0.0198830364991208
EPHA4	-0.000449518922485457	0.000219956821552844
EPHA5	-0.00341487501733404	-0.0293056884558746
EPHA6	-0.0034515558100194	-0.0219415459755944
EPHA7	-0.0236327641539598	-0.0189897195163774
EPHB1	-0.0136585969078925	-0.00239110638883147
EPHB2	-0.00679630876893763	0.00686239576569766
EPHB3	-0.000559437536956924	-0.00621655690086434
EPHB4	0.0147107335704788	-0.00605185890494028
EPHX3	0.0100725626759736	0.00970060143195983
EPHX4	-0.00183628705435046	0.00289539380005968
EPM2A	-0.0032377850039923	-0.00323357470111984
EPM2AIP1	-0.00490708356031461	-0.00302269377384327
EPN1	0.00129724924112118	-0.0022807505121309
EPN2	0.00190175512892072	-0.00289971179158236
EPN3	0.0148979204018003	-0.0284453170940535
EPO	-0.00160480812945581	-0.0182759912128123
EPOR	-0.010229221071757	0.00938048967525949
EPPIN	-0.000842065440756868	0.00817016472137677
EPPK1	-0.00219211859955571	4.90043070210419e-05
EPRS	-0.00233565168208248	0.00154922411296417
EPS15	0.00164361906379249	-0.00191355284947844
EPS15L1	-0.00247367769011883	-0.00107550244355543
EPS8	0.00464321052761711	0.00511525725896992
EPS8L1	0.0163141674225634	-0.00897549319558966
EPS8L2	0.00505274984512634	0.000405038946613335
EPS8L3	0.00335545343249451	-0.00639297004970523
EPSTI1	0.005358033011731	0.0108604118193415
EPX	-0.0107603428886938	0.00592699451076311
EPYC	0.00146251787028192	-0.000786510372021489
EQTN	-0.000509035406984263	0.00321862887594296
ERAL1	-0.00199472235846637	-0.000889114468431704
ERAP1	0.00619189290280324	0.0012255033117969
ERAP2	0.00572593561361084	0.00118713840324578
ERAS	-0.0173253882845408	0.0037936084192069
ERBB3	0.013144414278732	-0.00552365330381104
ERBB4	0.000546292164573555	0.0036507659408342
ERC1	8.7825030757412e-05	-0.00265138066640573
ERC2	-0.0159505317713058	-0.00226609319605401
ERCC1	0.00024365301997318	-0.00299864905742413
ERCC2	-0.00399800307631912	-0.00143866731386278
ERCC4	-0.000834096922427773	-0.00169895353372468
ERCC5	-0.000302162671919105	-0.000220625179524496
ERCC6	-0.00474425227658608	-0.000443397872163697
ERCC6L2	-0.00575925396113173	-0.00175758643542501
ERCC8	-0.00335248003240318	0.00153496823157148
EREG	0.0138215595601955	0.0205570709643706
ERF	0.00495644747436697	-0.0014160677951748
ERG	0.00858606909651633	0.00368432206182385
ERGIC2	0.000567044086102111	-0.00189354992799124
ERGIC3	0.00283857810100609	-0.0018160117708016
ERH	-0.00368082471449913	0.00145884283670755
ERI1	-0.00301337171715076	0.00561102665738049
ERI2	-0.00574833065720557	-0.000471872955235328
ERI3	-0.00327869689943551	-0.0015824846122182
ERICH1	-0.00134925115625232	0.00280644870229216
ERICH2	0.00878376303314687	0.00797351490886852
ERICH3	-0.0131639287882216	0.0265259714912525
ERICH4	0.00127418964086627	0.00662421717633009
ERICH5	-0.0101709663851779	-0.00575097369880334
ERICH6	-0.00702299369477845	-0.00290514154068894
ERICH6B	-0.0107228691208828	0.00165067305556516
ERLEC1	0.00527426102553211	-0.00363249181004979
ERLIN1	0.00223100590179449	-0.000179818513119262
ERLIN2	0.00299326917699082	-0.00607036834644675
ERMAP	0.00258744010585744	-0.00256744333628414
ERMARD	-0.0017678673339303	-0.00219235190102171
ERMN	-0.0061425132685526	0.0188687038321561
ERMP1	-0.000624527045950778	-2.99717708350131e-05
ERN1	0.000194334498858951	-0.000562420317538638
ERP27	0.0195008533724194	0.0036938194258574
ERP29	0.00524579262572352	-0.00306457677897569
ERP44	0.00258513274563374	-0.00142890095177602
ERRFI1	0.00631442295973103	0.0050454152723354
ESAM	0.0104838583676518	0.00993945244560904
ESCO1	-0.00610038601343827	0.000690884642874875
ESD	0.00374460105324604	-0.00310660566857141
ESF1	-0.00433447977709465	0.000862570635713916
ESM1	-0.00904100975980824	0.013954948092999
ESPN	-0.0145974539966845	0.00123501551470284
ESPNL	-0.00484609928775141	-0.000857738561815178
ESR1	0.0103509751677784	-0.00639944985313202
ESR2	-0.0112725652080542	0.00714639523704352
ESRP1	-0.00446572712162296	0.000337239173547991
ESRP2	0.00499261071840837	-0.000992635496407678
ESRRA	0.00179219503564854	-0.000181072086584896
ESRRB	-0.0124372988756139	0.00347722551930173
ESRRG	-0.0122208057407675	-0.010908886274779
ESX1	-0.00321071672006956	0.000936154086716479
ESYT1	0.00166239495721338	0.00108153890519689
ESYT2	0.00105001785042704	0.0020582944013549
ESYT3	0.000789267958535133	0.0227485781098563
ETAA1	-0.00447133374795659	0.00229802531679651
ETF1	0.00394737752250572	0.00059718735542699
ETFA	0.000871156269899863	-0.00109491188862094
ETFB	0.010044828397968	-0.00608802288123202
ETFDH	-0.000294840684144282	-0.00369688196352231
ETNK1	-0.00374302185520511	0.00231043666988659
ETNK2	-0.00315023928903264	-0.00800548404697247
ETNPPL	-0.00118660884686374	-0.00232155312878638
ETS1	0.00376308474981003	0.00898456518751538
ETS2	0.00356383647326866	0.00338443415158385
ETV1	-0.000553219445109139	0.0140441865569163
ETV2	-0.00231815257182723	-0.00560124008397449
ETV3	0.00296013822638061	-0.000583433625782074
ETV3L	-0.00234741385883435	0.00245358996713301
ETV5	0.00531963092224686	0.00942307350102571
ETV6	-0.000316362823514811	0.000580768284774851
ETV7	0.0046628710116209	0.00779847891518736
EVA1A	0.0058458795633929	0.0224763108049075
EVA1B	0.00236764888291859	0.000924659595069923
EVC	0.00651806641165691	-0.00559088811174263
EVC2	0.00337342240481484	-0.00197553555929216
EVI2A	0.00978336549488473	0.0115726080233743
EVI2B	0.0128136165879369	0.0131426988424437
EVI5	0.0019404696224982	0.00107224665869291
EVI5L	-0.00119067135472345	-0.00422301557962651
EVL	-0.00599022708768831	0.0045118000297124
EVPL	0.0195002632749564	-0.00318571900411885
EVPLL	0.0220549222965519	0.00201430486070953
EVX1	0.000254338268646685	-0.0429984148899898
EVX2	-0.00917931038655165	-0.0277706606203765
EWSR1	-0.00387798999369389	0.000125431006086128
EXD1	0.00323336181477406	0.0108079145388197
EXD2	-0.00315217307719516	-0.0013611016051474
EXD3	-0.00433278759129203	-0.0010878469003996
EXOC1	-0.00173690597153673	0.0016035856438385
EXOC2	-0.00203599701011111	0.00283609003499516
EXOC3	-0.00266332757362238	-5.34408798047888e-05
EXOC3L1	-0.000387298102651551	0.00865972101249508
EXOC3L2	0.00350193303599788	-0.00223577157248746
EXOC3L4	0.00495397310207514	0.00595021344395978
EXOC4	-0.00069752505588944	-0.000776574994821167
EXOC6	-0.000914753001948825	0.00148765446361454
EXOC6B	0.00241250575370466	-0.00361602529380531
EXOC7	-0.0015374664584488	-0.00293205763284857
EXOC8	-0.000768856956474221	0.00245570946580369
EXOG	-0.00689417055669833	-0.000322397460513915
EXOSC1	-9.08075915475772e-05	-0.000144489014872031
EXOSC4	0.00153757201488462	-0.00304828259992129
EXOSC5	-0.00304547769962186	-0.000496246955880482
EXOSC6	-0.0029687175270176	-0.000533890163179955
EXOSC7	0.00423374259785186	-0.00361003756032937
EXPH5	0.00147986683556205	0.0066983270541438
EXT1	0.00526735314381633	0.00158325433052556
EXT2	0.00153880992352634	-0.00130781527436763
EXTL1	0.00277460109991908	-0.00140952002290205
EXTL2	-0.00546310953803038	-0.00203932994635848
EXTL3	-0.00751335596479528	0.00270841659546694
EYA1	-0.00782317737214492	-0.0120696295871943
EYA2	-0.0162618331181786	-0.0137048424625459
EYA3	-0.00615959002704437	0.00121177280827467
EYA4	0.00738232655245985	-0.00849125681388467
EYS	-0.00626545774367315	0.00293032583160843
EZH1	-0.00322606340596545	-0.00105850528870081
EZR	0.00806942167803649	0.00209642147511563
F11	0.0153716421555976	0.0258665663884202
F11R	0.0037448792514967	0.00482602143634677
F12	-0.0134594334824355	0.00375309535079555
F13A1	0.00938106287306077	0.0103349215280502
F13B	-0.00779842711284162	0.00229333691100454
F2	-0.0109414085247439	0.00130302027025118
F2R	0.000406633053253313	0.0079592622627931
F2RL1	0.0103374771674242	-0.00699736414470929
F2RL2	-0.00282193937793681	0.00905101090175059
F2RL3	0.00639836812930688	0.0089006260064193
F5	0.00267280959461169	-0.0113650532643101
F7	-0.00427783987384037	-0.00863179076159909
F8	0.00607310557921302	0.00119184332007821
F8A1	-0.000402729354784153	0.00264701830087312
F8A2	-0.000406290634549825	-1.81658157215101e-05
F8A3	-0.00873241215711054	0.00772359144729635
F9	-0.00656703090296896	0.000230589128020942
FA2H	0.000483577435550214	0.00396722370799583
FAAH	-0.00186295105601041	-0.013486656425298
FAAH2	-0.00225594497779675	-0.00388339112598223
FAAP100	-0.00593107580034819	0.00104767638914911
FAAP20	-0.00215080710717172	-0.00236885271922223
FAAP24	-0.00406128994000467	-0.00139569539422952
FABP12	-0.00563865263472172	0.00495300052479069
FABP2	-0.00532869962713679	0.00300048813055041
FABP4	0.019549642653642	0.0223875995343378
FABP5	-0.0050874572772064	0.0178439873930468
FABP6	-0.00196262885900475	0.030006272728728
FABP7	-0.0146940256201561	-0.00404813325354431
FABP9	-0.000600594022887448	0.000347349755349786
FADS1	-0.00594213143815629	0.00376527703861663
FADS2	-0.00342933547721023	-0.00732304934925043
FADS3	-3.74874836727066e-05	0.00644807785916531
FADS6	-0.00533959935481197	0.00255205965265168
FAF2	-0.000204054735327305	-0.00158861671604269
FAHD1	0.000990182982018318	-0.00276027146388531
FAHD2A	-0.00201030883226776	-0.000426582927163252
FAHD2B	0.00536114730755557	-0.00217065977413795
FAIM	-0.00213527747291545	-0.00118341584998112
FAIM2	0.0022065786087843	-0.0115224504866214
FAM102A	-0.00188113422576687	0.000556095278032892
FAM103A1	-1.36316076698381e-05	-0.00188828987697144
FAM104B	-0.00221340106349749	-9.98716933916194e-05
FAM107B	0.00650429100588443	0.00332580140703291
FAM109A	0.00531160311774618	-0.000383971087104793
FAM109B	0.00513207373126782	0.000257219207614268
FAM110B	-0.00108040931806872	-0.0109370132433653
FAM110C	0.00786505603079302	-0.00514847694794353
FAM111A	-0.00760706830662008	0.00107190112491668
FAM114A1	0.00744294376037603	-0.00593355148994228
FAM114A2	0.00238011398855692	-0.0022460128799755
FAM117A	0.00233564295609513	-0.00186318597644534
FAM117B	-0.00648044450978285	-0.00277594774359166
FAM118A	-0.00576964310796304	-0.00560667852919684
FAM118B	-0.000211771065886349	0.00573839768251719
FAM120A	0.00227550874840294	-0.00214794537710946
FAM120AOS	0.00108468878558308	-0.00347492699449038
FAM120B	-0.00196523490180598	-0.00282752978164647
FAM120C	-0.00580117944520076	-0.000720598680204439
FAM122A	0.00010342573738707	-0.00203790991800409
FAM124A	0.0043705176412624	-0.00924292117339788
FAM124B	0.00843480387931955	0.0102800651665486
FAM126A	-0.00280442869797474	0.00788493591115881
FAM126B	-0.00516543628961772	0.00291427932987577
FAM127A	0.00223553865480955	-0.00337209869695687
FAM127B	-0.00232654814430275	-0.000873153911866483
FAM127C	0.00183609694601623	-0.00356424181450521
FAM129A	0.0100180704565461	-0.0120771239131749
FAM129C	-0.0112761654883164	0.00956913959290649
FAM131A	-0.00565343793410328	0.00124579538340952
FAM131B	-0.0126955005360471	0.0056452846677917
FAM131C	-0.0168378495493344	0.000262194221872262
FAM132A	-0.00826648710954769	0.00641879928977886
FAM133A	-0.00380062895937524	0.00366830193962188
FAM133B	-0.00538596777117911	0.000318273970055712
FAM134A	0.000707413906997219	-0.00211520578510345
FAM134B	-0.0056235637196346	-0.000789410423192333
FAM134C	0.00131097285269174	-0.00233780142247507
FAM135A	-0.000256001986938057	-0.00707641732597853
FAM135B	-0.0187048142493033	-0.00359141272942436
FAM13A	-0.000487470726751316	0.00121241906866585
FAM13B	-0.00387300511213998	-0.00424086046193765
FAM13C	0.00656882993580779	-0.0112320184247848
FAM149A	0.000715750411805433	-0.00566201300049369
FAM149B1	-0.00214467022639852	-0.000284403204491578
FAM150A	0.00776245031810384	-0.000468719356691768
FAM150B	0.00802624534615049	0.00892448738770946
FAM151A	-0.0036046916420958	0.00273635045410482
FAM151B	0.00040385891657954	-0.00228044791471204
FAM153A	-0.00317144884891335	-0.00822836975299302
FAM153B	-0.000339493989523369	-0.00714583206203205
FAM155A	-0.0098443494796323	0.000252811649540957
FAM155B	-0.0176004620187677	-0.0185643299453463
FAM156A	-0.0123675476021658	0.00436046764587908
FAM156B	-0.00375648261555411	0.0009418973393162
FAM159A	-0.00208042002732724	0.0095708670912291
FAM159B	-0.0112685472800265	0.00121875762037364
FAM160A1	0.000277263461230989	-0.00265846291357591
FAM160A2	-0.00388688599293958	-0.000779988763603417
FAM160B1	0.000350022254098791	-0.00021925407850404
FAM160B2	-0.000381216986260896	-0.00302100856401606
FAM161B	-0.00258831536743237	-0.00436303115119521
FAM162A	0.000388163588958811	-0.00845918309407893
FAM162B	0.0127625209088855	0.0033979066519101
FAM163A	-0.00669850934714536	-0.00604456852257026
FAM163B	-0.0304692299586138	0.00933258310850196
FAM166A	-0.0184957346792394	0.00503356926354839
FAM166B	0.0107181604174899	0.00731434675244715
FAM167A	0.00307189397631496	0.0117478739809129
FAM167B	0.00459526325375706	0.00207810821982184
FAM168A	-0.00633904497042984	0.000338073377832001
FAM168B	-0.00158731812948521	-0.00193496736195324
FAM169A	-0.00836549897387333	-0.0136654714404103
FAM169B	-0.00415127419604175	0.000848362944392947
FAM170A	-0.00228322920737564	-0.000920226010043343
FAM170B	-0.0012453595693708	0.00221130475701876
FAM171A1	-0.00474229156918409	-0.00709876291171645
FAM171B	-0.0165788897039157	0.0013821384239627
FAM172A	-0.00338387158023525	-0.00174839104867424
FAM173A	-0.00468927078545678	0.00137658529069562
FAM174A	0.00377646457557011	-0.000703463930841205
FAM174B	0.00420281355234223	-0.00821886094961975
FAM175A	0.000216233177041112	0.000580545724307268
FAM175B	0.000747353079661658	-0.000516944110431941
FAM177A1	0.00331246142189786	-0.00186013002968546
FAM177B	5.16962116586709e-06	-0.000198527569069742
FAM178B	0.00049893739024351	0.00194261939144524
FAM180A	0.00847509873752838	0.00907405652766714
FAM180B	-0.0014041815706918	0.00539362778626598
FAM181A	0.001008010671417	0.0241605615485456
FAM181B	-0.00276310254789301	-0.0167247462184422
FAM183A	-0.000103013813256701	0.00915056100706929
FAM184A	-0.00698610690962232	0.0124522150151133
FAM184B	-0.01327040105892	0.00924004761583024
FAM185A	-0.00489252291430857	-0.00191837424820759
FAM186A	-0.00869133883738101	-0.00207575491122234
FAM186B	-0.00390335567878851	-0.000797157846189651
FAM187A	0.0032929310416182	0.00323932560925558
FAM187B	0.00102089167848771	0.000971619617371128
FAM188A	-0.00351901238382877	-0.00169110235677347
FAM188B	0.003355479809816	-0.00130725478335415
FAM189A1	0.000615107657349873	-0.0017262122642481
FAM192A	-0.00128066586263107	0.000189010101441607
FAM193A	-0.00419610043077643	-0.000180361018414475
FAM193B	-0.0112612498665755	0.00112423118577328
FAM196A	-0.0188259887584267	-0.000425567912120126
FAM196B	-2.03656960154151e-05	-0.00991118295417215
FAM198A	0.00788601613683602	-0.00728030212861308
FAM198B	0.00903888380933932	-0.00747211079573338
FAM199X	-0.00316300068818145	-0.00180711551717545
FAM19A1	-0.00563839986824563	-0.0123227977770241
FAM19A2	-0.00611200713681286	-0.00846741917656207
FAM19A3	-0.00551294703200516	-0.00712258486386005
FAM19A4	-0.00476801347661958	-0.0178715056222231
FAM19A5	-0.00455614197617661	1.01805689007427e-05
FAM200A	-0.00313837411031815	-0.00141095560386663
FAM200B	-0.00675841177085608	0.000328089026265276
